
 Array DELTA_I
 -------------
  315 -  316: ( 1.6300534679938D+00, 0.0000000000000D+00)  ( 1.6439178063887D+00, 0.0000000000000D+00)  
  317 -  318: ( 1.6577083457281D+00, 0.0000000000000D+00)  ( 1.6714253639821D+00, 0.0000000000000D+00)  
  319 -  320: ( 1.6850691371698D+00, 0.0000000000000D+00)  ( 1.6986399393713D+00, 0.0000000000000D+00)  
  321 -  322: ( 1.7121380427417D+00, 0.0000000000000D+00)  ( 1.7255637175230D+00, 0.0000000000000D+00)  
  323 -  324: ( 1.7389172320584D+00, 0.0000000000000D+00)  ( 1.7521988528031D+00, 0.0000000000000D+00)  
  325 -  326: ( 1.7654088443390D+00, 0.0000000000000D+00)  ( 1.7785474693851D+00, 0.0000000000000D+00)  
  327 -  328: ( 1.7916149888113D+00, 0.0000000000000D+00)  ( 1.8046116616502D+00, 0.0000000000000D+00)  
  329 -  330: ( 1.8175377451091D+00, 0.0000000000000D+00)  ( 1.8303934945822D+00, 0.0000000000000D+00)  
  331 -  332: ( 1.8431791636626D+00, 0.0000000000000D+00)  ( 1.8558950041536D+00, 0.0000000000000D+00)  
  333 -  334: ( 1.8685412660812D+00, 0.0000000000000D+00)  ( 1.8811181977049D+00, 0.0000000000000D+00)  
  335 -  336: ( 1.8936260455301D+00, 0.0000000000000D+00)  ( 1.9060650543183D+00, 0.0000000000000D+00)  
  337 -  338: ( 1.9184354670995D+00, 0.0000000000000D+00)  ( 1.9307375251829D+00, 0.0000000000000D+00)  
  339 -  340: ( 1.9429714681678D+00, 0.0000000000000D+00)  ( 1.9551375339549D+00, 0.0000000000000D+00)  
  341 -  342: ( 1.9672359587573D+00, 0.0000000000000D+00)  ( 1.9792669771109D+00, 0.0000000000000D+00)  
  343 -  344: ( 1.9912308218850D+00, 0.0000000000000D+00)  ( 2.0031277242939D+00, 0.0000000000000D+00)  
  345 -  346: ( 2.0149579139058D+00, 0.0000000000000D+00)  ( 2.0267216186545D+00, 0.0000000000000D+00)  
  347 -  348: ( 2.0384190648494D+00, 0.0000000000000D+00)  ( 2.0500504771854D+00, 0.0000000000000D+00)  
  349 -  350: ( 2.0616160787532D+00, 0.0000000000000D+00)  ( 2.0731160910493D+00, 0.0000000000000D+00)  
  351 -  352: ( 2.0845507339863D+00, 0.0000000000000D+00)  ( 2.0959202259021D+00, 0.0000000000000D+00)  
  353 -  354: ( 2.1072247835703D+00, 0.0000000000000D+00)  ( 2.1184646222094D+00, 0.0000000000000D+00)  
  355 -  356: ( 2.1296399554926D+00, 0.0000000000000D+00)  ( 2.1407509955576D+00, 0.0000000000000D+00)  
  357 -  358: ( 2.1517979530152D+00, 0.0000000000000D+00)  ( 2.1627810369595D+00, 0.0000000000000D+00)  
  359 -  360: ( 2.1737004549766D+00, 0.0000000000000D+00)  ( 2.1845564131544D+00, 0.0000000000000D+00)  
  361 -  362: ( 2.1953491160908D+00, 0.0000000000000D+00)  ( 2.2060787669032D+00, 0.0000000000000D+00)  
  363 -  364: ( 2.2167455672374D+00, 0.0000000000000D+00)  ( 2.2273497172767D+00, 0.0000000000000D+00)  
