  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col   7                                    Col   8
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col   9                                    Col  10
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  11                                    Col  12
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  13                                    Col  14
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  15                                    Col  16
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  17                                    Col  18
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0291552521302D+02, 0.0000000000000D+00)  ( 1.0291552521302D+02, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  19                                    Col  20
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 1.0175157574931D+02, 0.0000000000000D+00)  ( 9.9530267522323D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  21                                    Col  22
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 9.7441640063169D+01, 0.0000000000000D+00)  ( 9.5475333124992D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  23                                    Col  24
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 9.3621978280823D+01, 0.0000000000000D+00)  ( 9.1873087127309D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  25                                    Col  26
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 9.0220953918666D+01, 0.0000000000000D+00)  ( 8.8658570540774D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  27                                    Col  28
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 8.7179552069845D+01, 0.0000000000000D+00)  ( 8.5778071436122D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  29                                    Col  30
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 8.4448801941784D+01, 0.0000000000000D+00)  ( 8.3186866572218D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  31                                    Col  32
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 8.1987793198389D+01, 0.0000000000000D+00)  ( 8.0847474900601D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  33                                    Col  34
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 7.9762134755309D+01, 0.0000000000000D+00)  ( 7.8728294520288D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  35                                    Col  36
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 7.7742746732635D+01, 0.0000000000000D+00)  ( 7.6802529801044D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  11: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  12: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
                              Col  37                                    Col  38
  Row   1: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   2: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   3: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   4: ( 7.5904905730670D+01, 0.0000000000000D+00)  ( 7.5047340167322D+01, 0.0000000000000D+00)  
  Row   5: (-3.1370991655111D+01,-0.0000000000000D+00)  (-3.1370991655111D+01,-0.0000000000000D+00)  
  Row   6: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   7: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   8: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row   9: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
  Row  10: ( 0.0000000000000D+00, 0.0000000000000D+00)  ( 0.0000000000000D+00, 0.0000000000000D+00)  
